closeDay1,offerPrice,egc,highTech,age,exchange,year,industryFF12,nUnderwriters,sharesOfferedPerc,investmentReceived,amountOnProspectus,commonEquity,sp2weeksBefore,blueSky,managementFee,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,ipoSize,reputationLeadMax,reputationAvg,nPatents
21.25,23,1,0,12,NYSE,2014,Other,5,20.88,70982.05,103,0.669,1924.24,2500,1050000,365.204744,675.979,362.392,20.022,0.029619263,0.339670315,0,0,0,6,11,62036,79925000,8.501,1.7002,0
56.5,16,0,1,9,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",10,13.69,40520,58.2,0.585,1465.16,15000,693990,-22.4358169,27.879,15.362,-11.769,-0.422145701,0.13834786,1,0,1,8,9,40520,50472000,9.001,6.6009,0
30,17,1,1,4,NASDQ,2017,"Healthcare, Medical Equipment, and Drugs",4,25.98,146984,119.9,-1.72,2508.24,10000,1050000,144.7880028,151.736,0,-33.709,-0.222155586,0,1,0,1,13,5,138192,119850000,9.001,5.25075,0
15.17,13,1,1,9,NYSE,2014,"Business Equipment -- Computers, Software, and Electronic Equipment",6,24.29,60499.1,100.9,-0.776,1873.81,5000,1050000,78.9403392,136.806,79.129,-19.634,-0.143517097,0.004203032,1,0,1,5,1,60499.1,100891310,7.001,5.500833333,0
5.09,5,0,1,8,NASDQ,2010,"Healthcare, Medical Equipment, and Drugs",4,45.09,101997.1,60,-4.692,1213.4,25000,1050000,56.3943571,83.964,22.024,-10.058,-0.119789434,0.092194274,1,0,0,8,4,101997.1,60000000,9.001,4.0005,7
25.4,22,0,0,100,NYSE,2005,Finance,6,16.95,70982.05,82.5,0.057,1206.58,15000,1050000,244.222108,2857.271,147.048,28.065,0.009822309,0.066360524,0,0,0,6,11,62036,79925000,0,5.334166667,0
40.11,18,0,0,11,NASDQ,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,12.63,70982.05,333,0.062,1680.91,10000,3663000,513.7662068,1172.404,2437.911,51.326,0.043778425,0.367460363,0,1,0,1,4,62036,333000000,9.001,2.363909091,0
11.71,10,0,1,13,NASDQ,2005,"Business Equipment -- Computers, Software, and Electronic Equipment",4,26.05,10266,48,0.062,1229.35,10000,1050000,46.3728396,81.604,63.548,4.521,0.055401696,0,1,0,1,2,18,10266,48000000,9.001,7.251,0
13.5625,9,0,1,5,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",4,12.41,161253.2,56.3,0.913,1467.17,5000,766152,139.5282504,168.355,52.777,-49.535,-0.294229456,0.032312673,1,0,1,21,5,161253.2,53041320,9.001,8.501,17
20.38,17,1,1,13,NYSE,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",5,12.54,70982.05,69.6,0.507,1626.13,10000,1050000,95.2635427,155.222,314.596,37.537,0.241827834,0.108006597,0,0,0,6,11,62036,79925000,8.501,3.0004,0
18.1875,21,0,1,7,NASDQ,1999,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",18,9.74,111600.1,126,0.78,1407.65,5000,1800000,-8.5720818,182.355,295.873,-6.846,-0.037542157,0.187019824,1,0,0,3,18,111600.1,126000000,9,6.986555556,0
28.5,18,0,1,8,NASDQ,2007,Other,4,36.68,56600,289.4,-1.898,1482.67,5000,1050000,91.6737256,134.493,85.126,9.693,0.072070665,0.072219372,1,0,1,9,12,56600,289389330,9.001,4.0005,0
11.9,13,0,0,26,NYSE,2010,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",6,41.25,15000,107.9,0.034,1141.69,5000,1510600,110.8317465,502.706,511.281,3.763,0.007485489,0.485967942,0,1,0,4,8,15000,107900000,9.001,6.000833333,0
17.125,15,0,1,5,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",4,22.94,70982.05,72,0.174,748.28,10000,1008000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.75,6.96875,0
22.125,16,0,1,15,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",15,25.72,12875,100.3,0.062,1456.67,5000,1163680,228.487392,547.476,782.763,3.638,0.00664504,0.215611278,0,1,1,3,11,12875,83120000,9.001,7.867733333,0
17.4375,15,0,1,15,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",3,29.81,3500,33,0.444,755,20000,462000,1.834,9.631,16.535,0.657,0.068217215,0.093655903,1,0,0,2,5,3500,33000000,9.001,8.542,0
26.5,17,1,0,8,NYSE,2016,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",9,18.78,135141,141.7,-5.147,2181.3,10000,1050000,140.8626912,414.729,229.567,5.313,0.012810775,0.397433023,0,1,1,2,5,135141,141666661,9.001,5.611888889,0
28.5,28.5,0,1,0,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",24,17.63,45764,262.6,0.662,1527.34,15000,3000000,272.7735428,290.978,12.748,-1.047,-0.00359821,0.034366859,1,0,0,4,29,45764,213750000,8.001,6.042625,3
18.375,20,0,0,29,NASDQ,1999,Other,14,100,70982.05,152,-0.052,1348.35,50000,1976000,109.69841,236.297,168.343,-2.879,-0.01218382,0.427428194,0,0,0,6,11,62036,79925000,9.001,5.595714286,0
22.375,15,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",7,14.3,21481.2,69,-0.156,1289.48,10000,1012000,49.8577816,65.01,34.487,-18.498,-0.28454084,0,1,0,0,6,13,21481.2,69000000,8.001,7.143714286,0
13.125,11,0,0,5,NASDQ,1999,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,12.11,41343.1,64.8,0.062,1417.08,10000,675000,98.499584,108.192,7.023,-29.613,-0.273707853,0.007144706,1,0,1,15,10,41343.1,49500000,9.001,6.697727273,1
15.4,12,0,1,13,NASDQ,2011,"Business Equipment -- Computers, Software, and Electronic Equipment",5,15.01,62400,79.4,-0.447,1335.54,10000,1050000,140.2571872,162.546,134.939,7.971,0.049038426,0.012507229,1,0,1,10,12,62400,79435848,9.001,3.2004,0
13.05,13,0,0,51,NYSE,2006,"Oil, Gas, and Coal Extraction and Products",6,50,247000,650,0.355,1264.68,5000,1050000,1179.85339,3707.057,554.444,138.954,0.037483643,0.563291312,0,1,0,4,9,247000,650000000,9.001,6.334166667,0
21.75,12,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",7,30.59,7362,36,0.563,1342.44,3000,480000,-5.4430288,4.293,7.132,-4.751,-1.106685302,0,1,0,0,4,4,7362,36000000,8.001,7.429428571,1
7,7,0,1,2,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",20,24.44,70982.05,17.5,0.406,1395.86,2000,250000,29.795216,37.058,58.559,5.827,0.157240002,0.010658967,0,0,0,6,11,62036,79925000,3.001,4.60465,0
96.75,31,0,1,4,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",13,14.87,154856,211.9,-1.596,1495.84,15000,2537000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,16,21,154856,182900000,9.001,6.154692308,0
22,15,0,1,9,NASDQ,1997,"Healthcare, Medical Equipment, and Drugs",27,28.09,70982.05,62.3,-1.941,801.77,5000,871500,44.9896942,65.106,0,-23.121,-0.35512856,0.206094676,0,0,0,6,11,62036,79925000,5.5,6.940148148,1
14,14,1,1,8,NASDQ,2018,"Healthcare, Medical Equipment, and Drugs",3,27.15,70982.05,65.4,-1.622,2914,10000,1050000,64.9358496,67.163,0,-13.25,-0.197281241,0,0,0,0,6,11,62036,79925000,8.001,5.000666667,0
13.5,15,0,0,0,NYSE,2007,Finance,9,71.39,70982.05,225,0.062,1507.67,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,9.001,6.556444444,0
12.9,12,1,1,5,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",4,18.56,133823.1,80,-0.889,1938.76,10000,1133333,126.0686571,197.215,7.712,-35.374,-0.179367695,0,1,0,1,13,16,133823.1,80000004,8.001,5.50075,8
13.15,12,0,0,54,NYSE,2002,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",17,37.16,83752,87.5,0.225,847.91,10000,1164832,63.1046154,322.81,1074.568,23.471,0.072708404,0.336547815,1,0,1,11,23,83752,87471780,9.001,5.118352941,0
18.2,19,0,0,21,NYSE,2011,Finance,10,24.6,70982.05,565.4,0.006,1281.87,10000,6784723,726.3994491,7975.873,171.632,-468.826,-0.058780525,0.492529533,0,0,0,6,11,62036,79925000,9.001,3.5004,0
47.5,25,0,1,3,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",26,25.84,34030,75,0.493,1286.84,20000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.75,6.340384615,0
15.75,15,0,1,5,NYSE,2007,Telephone and Television Transmission,5,51.87,70982.05,412.5,-2.18,1525.42,5000,1050000,-415.2005188,282.039,1312.935,4.218,0.014955379,1.14789444,0,0,0,6,11,62036,79925000,9.001,8.001,0
28.125,23.5,0,0,97,NYSE,1998,Finance,17,18.69,70982.05,264.4,0.057,1065.34,15000,2850000,1777.5992,24956,1856.2,164,0.006571566,0.015042475,0,0,0,6,11,62036,79925000,9,6.958705882,0
12.25,12,0,0,10,NASDQ,1996,Other,2,25.72,70982.05,15,0.062,755.96,15000,262500,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,5.001,4.8755,0
20.65,20,0,0,8,NYSE,2017,Chemicals and Allied Products,13,21.36,70982.05,454,0.429,2473.83,10000,5902000,1095.0012,2847,2209,134,0.047067088,0.265893923,0,0,0,6,11,62036,79925000,9.001,3.615846154,0
16.8125,10,0,1,2,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",4,13.64,287044.9,70,0.814,1333.06,1000,857500,137.5762446,162.875,47.114,-53.932,-0.331125096,0.022808903,1,0,0,7,6,287044.9,61250000,9.001,8.68825,0
20,17,0,0,42,NYSE,1996,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",4,25.72,4932,59.5,0.062,724.59,5000,840000,93.0171425,176.746,124.638,13.271,0.07508515,0.3394702,0,1,0,2,5,4932,47600000,9,7.87525,27
15,15,0,0,4,NASDQ,2011,Chemicals and Allied Products,6,9.9,179385,150,-0.967,1289,10000,1050000,228.7437893,305.264,0,-64.055,-0.209834766,0.172997799,1,0,0,3,5,179385,150000000,9.001,5.584,1
21.5,19.5,0,0,7,NYSE,1997,"Oil, Gas, and Coal Extraction and Products",3,23.56,70982.05,129,0.518,893.9,10000,1785643,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,9,9.000333333,0
9.2,7.5,0,0,14,NASDQ,2004,"Oil, Gas, and Coal Extraction and Products",5,28.87,70982.05,71.3,-0.105,1190.33,15000,1045000,78.8381228,246.911,24.226,-9.96,-0.040338422,0.202660068,0,0,0,6,11,62036,79925000,5.001,5.801,0
15.625,15,0,0,98,NYSE,1999,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",26,38.34,3882175,300,-0.386,1235.16,2000,2880000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,1,9,18,28966,240000000,9.001,7.231423077,0
7,7,0,1,15,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",3,11.52,45500,35,-0.036,1510.49,10000,450000,-45.0348495,26.707,66.61,-15.256,-0.571236006,0.816003295,0,1,1,2,2,45500,35000000,0,7.667666667,0
6.5,7,1,1,7,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",5,35.94,177133.9,64.8,-1.912,1838.7,15000,1050000,99.2051721,108.337,0,-49.701,-0.458762934,0.016633283,1,0,1,9,13,177133.9,64750000,8.001,3.8006,1
17,17,0,0,14,NYSE,2006,"Oil, Gas, and Coal Extraction and Products",5,29.28,70982.05,212.5,0.012,1367.34,5000,2762500,190.3158972,893.193,277.918,23.951,0.026815033,0.596929219,0,0,0,6,11,62036,79925000,8.001,4.0006,0
9.625,8,0,0,80,NASDQ,1997,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",12,63.49,70982.05,32,0.335,922.02,5000,480000,40.4503502,58.78,37.203,-0.563,-0.009578088,0.180979925,0,1,0,1,11,10316,32000000,3.001,4.906916667,0
16.01,16,0,1,0,NYSE,2010,"Business Equipment -- Computers, Software, and Electronic Equipment",6,36.82,70982.05,270.4,0.681,1098.87,10000,3510130,232.2392256,833.026,73.988,-4.906,-0.005889372,0.149902884,0,0,0,6,11,62036,79925000,9.001,2.833666667,0
23.76,15,1,1,10,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,28.95,85725.1,97.2,-2.804,2002.28,15000,1050000,103.5010826,107.744,0,-23.296,-0.216216216,0,1,0,0,8,9,85725.1,97200000,7.001,6.251,2
8.625,8,0,0,51,NASDQ,1999,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",20,23.44,70982.05,30.4,0.454,1355.61,10000,418000,110.7920799,212.734,167.912,8.19,0.038498783,0.269703009,0,1,0,6,11,62036,79925000,5.5,4.9921,0
8.97,12,1,1,2,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",4,38.74,267742,60,0.687,1994.99,5000,1050000,30.3365493,38.409,0,-46.459,-1.209586295,0,0,1,0,11,15,43742,60000000,7.001,3.3755,0
13.55,12,0,0,7,NYSE,2010,Other,6,11.11,5488,120,0.261,1165.9,10000,1601000,142.714635,262.619,606.294,12.618,0.04804679,0,1,0,0,2,16,5488,120000000,9.001,5.334,0
16,16,0,0,93,NYSE,2005,Chemicals and Allied Products,10,31.51,421698,800,-0.187,1187.89,10000,7500000,235.0047402,7445,6070,277,0.037206179,0.461652116,0,1,1,4,15,421698,800000000,9.001,8.9011,2098
15.5,14,1,1,6,NASDQ,2018,"Healthcare, Medical Equipment, and Drugs",4,21.23,122481.3,75,-1.149,2697.79,10000,1050000,106.6233624,181.336,0,-49.326,-0.272014382,0.002547757,1,0,0,9,5,119981.3,75040000,8.001,5.37575,5
15.35,14.5,0,0,8,NYSE,2004,Finance,4,33.31,70982.05,72.5,0.083,1118.31,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,7.001,4.00075,0
12.8,10,1,1,9,NASDQ,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",5,26.81,16255,71,-0.226,1689.13,10000,1050000,86.0785325,139.833,110.896,25.704,0.18381927,0,0,0,0,6,11,62036,79925000,8.501,4.1006,13
8.74,9,1,1,3,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",3,29.61,70982.05,51,-1.045,2099.93,20000,1050000,46.4439846,49.076,0,-12.211,-0.24881816,0,0,0,0,6,11,62036,79925000,6.001,4.000666667,0
25,15,1,0,17,NYSE,2018,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",10,16.55,387330,270,-1.924,2793.84,10000,3420000,-91.6619717,1389.668,742.038,-241.753,-0.173964573,0.533423091,1,0,1,8,5,387330,270000000,9.001,3.6505,205
20.125,20,0,0,10,NYSE,1997,Other,38,32.52,70982.05,200,0.062,789.56,7500,2000000,265.3853943,585.811,424.693,4.83,0.00824498,0.376059855,0,0,0,6,11,62036,79925000,8.75,7.002710526,0
18.4375,15,0,1,6,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",11,18.82,70982.05,55.3,0.697,1394.42,10000,774706,84.60116,94.368,58.464,2.449,0.025951594,0,0,0,0,6,11,62036,79925000,9.001,7.773636364,1
24.5,14,0,1,8,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",15,17.41,123562.2,67.2,0.96,1478.9,10000,735500,101.282754,106.244,2.254,-17.8,-0.167538873,0.016367983,1,0,1,18,11,123562.2,51485000,9.001,7.201,4
15.15,14.5,0,0,48,NYSE,2007,Finance,6,43.95,70982.05,203,0.269,1416.77,10000,1050000,482.5381459,1659.542,1549.792,58.518,0.035261536,0.103007938,0,0,0,6,11,62036,79925000,8.001,2.667,0
15.1875,11,0,1,4,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",17,25.72,35199.9,33,-0.053,1186.87,10000,480000,24.1909368,31.791,24.776,-0.976,-0.030700513,0.011355415,1,0,1,5,11,35199.9,33000000,8.001,7.402764706,0
12.6,12,0,1,19,NASDQ,2004,"Business Equipment -- Computers, Software, and Electronic Equipment",9,35.62,461253,140.1,0.062,1120.37,5000,1984240,232.4785528,424.756,304.525,14.377,0.033847668,0.123145994,1,0,1,5,13,461253,140064000,9.001,5.111888889,0
11.125,11,0,1,12,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",19,25.72,3324,22,0.062,945.22,10000,300000,5.1080211,16.327,29.266,2.135,0.130764991,0.050284804,1,0,0,4,11,3324,22000000,6,7.053263158,0
19.5,17,0,1,42,NYSE,2012,Other,11,22.31,70982.05,500,0.062,1352.63,10000,5500044,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,1,3,62036,500004000,9.001,6.000727273,0
16.8,20,1,1,8,NASDQ,2017,"Healthcare, Medical Equipment, and Drugs",1,1.02,70982.05,3.5,0.806,2362.82,10000,1050000,27.0755027,32.828,0,-91.763,-2.795266236,0,0,0,0,6,11,62036,79925000,2.001,2.001,0
11.1,12,1,0,8,NASDQ,2016,"Healthcare, Medical Equipment, and Drugs",3,12.97,70982.05,11,0.755,2091.48,10000,1050000,17.0175368,26.879,0.352,-17.366,-0.646080583,0,0,0,0,6,11,62036,79925000,2.001,0.667,0
54.78125,20,0,1,2,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",11,9.67,18712,147.2,-0.112,1475.62,5000,1796200,144.6450936,188.298,74.251,-62.087,-0.329727347,0.001731298,1,0,1,5,9,18712,128300000,9.001,7.091909091,0
15.05,12,0,0,7,NASDQ,2002,"Healthcare, Medical Equipment, and Drugs",13,38.82,27520,72,0.062,920.75,10000,1020000,69.2468544,94.943,132.947,7.556,0.079584593,0.004486903,1,0,1,3,24,27520,72000000,9.001,5.693230769,0
51,29,0,1,9,NYSE,2007,"Business Equipment -- Computers, Software, and Electronic Equipment",12,8.8,70982.05,957,-1.085,1473.91,10000,1050000,1340.616924,2695.7,1325.811,218.137,0.080920355,0.166932522,0,0,0,6,11,62036,79925000,9.001,5.334,22
11.08,10,1,1,21,NASDQ,2016,"Healthcare, Medical Equipment, and Drugs",4,23.85,26350,40,-0.239,2152.43,10000,1050000,59.6394952,73.935,84.542,2.879,0.038939609,0,1,0,0,6,13,26350,40000000,7.501,5.12575,3
11,10,0,1,15,NASDQ,2012,"Healthcare, Medical Equipment, and Drugs",3,12.52,154040.5,45,0.747,1314.65,15000,1050000,110.344696,122.323,5.419,-39.891,-0.326112015,0.007365745,1,0,1,11,5,154040.5,45000000,0,2.167,0
8,8,0,0,10,NASDQ,1997,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",31,49.86,70982.05,24.3,-0.475,766.34,10000,364680,9.2381178,17.548,25.308,-7.288,-0.415317985,0.009972646,0,0,0,6,11,62036,79925000,8,6.080967742,6
13.5625,11,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",15,18.06,16630,43.4,0.48,1318.64,10000,583280,147.2058808,153.774,12.898,-24.097,-0.156703994,0.00718587,1,0,1,8,15,16630,40100500,9.001,5.734,1
15.03,15,0,0,0,NASDQ,2003,Finance,4,99.22,70982.05,99,0.062,989.28,10000,1386000,104.7511866,105.061,0.012,-0.241,-0.002293905,0,0,0,0,6,11,62036,79925000,5.001,5.251,0
13.07,11,1,1,14,NASDQ,2016,"Healthcare, Medical Equipment, and Drugs",3,80.66,483883.2,60.5,-4.218,2064.46,10000,1050000,-215.04828,89.093,49.856,-6.227,-0.069893258,0.00050509,1,0,1,9,10,182519.6,60500000,7.501,4.834,24
18.55,18,0,0,104,NYSE,2005,Other,18,10,70982.05,630,0.062,1178.9,10000,5215000,1209.438408,4918.345,2666.078,61.573,0.012519049,0.554614611,0,0,0,6,11,62036,79925000,9.001,5.611833333,0
22.0625,18,0,1,1,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",40,13.24,82805,144,0.974,1409.17,5000,2000000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,3,15,82805,144000000,9.001,5.7009,0
51.4,18,1,1,5,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",4,46.21,77249.2,133.8,-0.306,2108.86,10000,1872499,205.395451,216.9,0,-54.78,-0.252558783,0,1,0,0,7,14,77249.2,133749990,9.001,3.7505,0
15.5625,8,0,1,13,AMEX,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",3,61.74,70982.05,15,0.062,1458.47,65000,300000,9.0398634,13.005,9.398,-4.121,-0.316878124,0.026297578,0,0,0,6,11,62036,79925000,3.001,3.001,0
17,15,1,1,8,NYSE,2015,"Healthcare, Medical Equipment, and Drugs",4,24.94,115874,95.3,0.088,2130.82,20000,1333500,99.2941526,164.338,72.3,-59.384,-0.361352822,0.259483504,1,0,1,9,12,115874,95250000,0,3.5005,6
12,12,1,1,1,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,27.47,129699.8,50.4,-1.24,1844.86,10000,1050000,44.2608672,60.57,1.92,-43.214,-0.713455506,0,1,0,1,15,23,129699.8,50400000,7.001,4.50075,6
12.65,13,0,0,34,NYSE,2004,Other,9,21.96,249999.9,111.8,0.061,1139.93,10000,1204000,283.9840389,522.48,651.023,9.576,0.018327974,0.164174705,0,1,0,2,20,249999.9,111800000,9.001,5.334111111,0
37,14,0,1,3,NASDQ,2000,Telephone and Television Transmission,17,11.17,114499,150.7,0.941,1381.77,2000,1890000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,5,10,114499,132300000,9.001,5.294882353,0
10,9,0,1,7,NASDQ,2003,"Healthcare, Medical Equipment, and Drugs",3,22.79,49600,33.3,0.062,1046.76,10000,703000,28.742016,32.352,0,-30.463,-0.941611029,0.00148368,1,0,0,5,6,49600,33300000,7.001,5.667666667,1
26.6875,21,0,1,30,NYSE,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",32,11.08,70982.05,1076.9,0.332,1397.72,5000,6869060,76.730875,182.263,302.997,3.449,0.018923204,0.086890921,0,0,0,6,11,62036,79925000,9.001,6.88615625,0
8.9375,10,0,1,2,NASDQ,1999,Other,33,33.02,70982.05,115,0.062,1332,10000,1495000,146.057863,226.762,155.955,3.065,0.013516374,0.254610561,0,0,0,6,11,62036,79925000,8.75,6.644424242,0
17.5,17.5,1,0,5,NASDQ,2012,"Oil, Gas, and Coal Extraction and Products",10,33.8,70982.05,218.8,0.405,1447.15,10000,2843750,462.0674949,606.701,74.962,-36.521,-0.060196044,0.000557111,0,1,0,1,5,62036,218750000,0,2.7505,0
8.3125,11,0,1,4,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",12,26.83,189865,49.5,0.062,1360.97,5000,720000,45.5843475,54.032,23.286,-16.501,-0.3053931,0.038144063,1,0,1,8,10,189865,49500000,8.001,5.90675,0
27.75,16,0,1,15,NASDQ,2000,Telephone and Television Transmission,7,18.76,40406,64,0.062,1366.7,10000,920000,65.769336,78.359,18.196,-23.767,-0.303309128,0.005513087,1,0,0,11,10,40406,64000000,0,6.429571429,0
15.25,12,1,1,14,NASDQ,2016,"Business Equipment -- Computers, Software, and Electronic Equipment",7,27.86,11280,90,-1.406,2170.86,10000,1275000,42.3528449,108.322,76.846,-11.286,-0.104189361,0,1,0,0,2,14,11280,90000000,0,4.929285714,1
23.25,19,1,1,10,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",1,12.61,70982.05,76,0.935,2067.89,10000,1050000,103.0507075,109.358,0,-37.483,-0.342754988,0,0,0,0,6,11,62036,79925000,7.001,7.001,11
19,17,0,1,4,NASDQ,1997,Other,46,25.72,70982.05,100,0.062,933.98,5000,1411200,83.9961083,124.305,79.061,4.4,0.035396806,0.086561281,0,0,0,6,11,62036,79925000,6.001,5.766717391,0
12.3125,10.5,0,0,6,NASDQ,1998,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",13,22.41,70982.05,25.2,0.38,1109.52,5000,360000,19.9271586,26.981,81.656,5.112,0.189466662,0,0,0,0,6,11,62036,79925000,8,6.644769231,0
11.25,9,0,0,1,NASDQ,1997,Other,23,34.56,70982.05,23.5,0.671,919.03,5000,339950,37.5780305,42.563,50.75,0.454,0.010666541,0.001080751,0,0,0,6,11,62036,79925000,7.125,6.098086957,0
16.05,16,1,1,5,NASDQ,2013,"Healthcare, Medical Equipment, and Drugs",4,22.86,66500,108.8,-0.855,1754.67,10000,1530000,154.9352842,158.226,0.387,-33.947,-0.214547546,0,1,0,1,5,9,66500,108800000,6.001,3.2505,1
8.06,10,1,1,10,NASDQ,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",4,37,89737,54,-3.473,1626.13,10000,1050000,31.46955,64.372,31.403,-29.281,-0.454871683,0.28417635,1,0,1,11,13,89737,54000000,9.001,5.50075,3
12,12,0,0,61,NASDQ,1998,Finance,1,25.72,70982.05,18,-7.285,1118.41,15000,315000,15.3770343,153.449,10.379,-0.315,-0.002052799,0.225540733,0,0,0,6,11,62036,79925000,0,4.75,0
